season,weekend,time_of_day,dew_point,DEW_POINT_MAX,DEW_POINT_MIN,LAT_MEAN,LAT_MAX,LAT_MIN,LON_MEAN,LON_MAX,LON_MIN,GPS_KMH_MEAN,GPS_KMH_MAX,GPS_KMH_MIN,GPS_DIR_MEAN,GPS_DIR_MAX,GPS_DIR_MIN,GPS_ALT_MEAN,GPS_ALT_MAX,GPS_ALT_MIN,BM_H_MEAN,BM_H_MAX,BM_H_MIN,BM_P_MEAN,BM_P_MAX,BM_P_MIN,BM_T_MEAN,BM_T_MAX,BM_T_MIN,DS_T_MEAN,DS_T_MAX,DS_T_MIN,PM10_MAX,PM10_MIN,NUM_MEASUREMENTS,PM10_MEAN,PM10_ARPA
winter,weekday,afternoon,7.469580558386653,7.469659678941623,7.469501437831682,45.6234985,45.623572,45.623425,13.7874375,13.788082,13.786793,23.325,25.74,20.91,87.88499999999999,101.3,74.47,34.349999999999994,37.8,30.9,47.255,47.27,47.24,1026.04,1026.14,1025.94,18.955,18.96,18.95,13.845,13.88,13.81,31.3,31.1,2,31.200000000000003,35.92
winter,weekday,afternoon,7.767281610222976,7.767281610222976,7.767281610222976,45.623382,45.623382,45.623382,13.786758,13.786758,13.786758,25.32,25.32,25.32,103.02,103.02,103.02,34.1,34.1,34.1,51.91,51.91,51.91,1026.3,1026.3,1026.3,17.78,17.78,17.78,12.37,12.37,12.37,40.5,40.5,1,40.5,31.93
winter,weekday,afternoon,7.642389249956963,7.646461710476315,7.638316789437611,45.623436999999996,45.623467,45.623407,13.7872715,13.787825,13.786718,21.18,22.84,19.52,89.79499999999999,103.02,76.57,36.75,40.9,32.6,54.035,54.05,54.02,1026.5300000000002,1026.64,1026.42,17.01,17.01,17.01,11.719999999999999,11.75,11.69,45.3,44.1,2,44.7,35.66
winter,weekday,evening,7.1016353094959515,7.1016353094959515,7.1016353094959515,45.62343,45.62343,45.62343,13.787467,13.787467,13.787467,29.43,29.43,29.43,79.76,79.76,79.76,30.8,30.8,30.8,52.34,52.34,52.34,1026.43,1026.43,1026.43,16.93,16.93,16.93,11.31,11.31,11.31,43.9,43.9,1,43.9,34.13
winter,weekday,evening,5.7752827593370615,5.800671777880584,5.749893740793539,45.623476,45.623542,45.62341,13.7875865,13.788023,13.78715,19.740000000000002,31.02,8.46,77.195,80.91,73.48,31.7,33.9,29.5,52.215,52.29,52.14,1026.575,1026.68,1026.47,15.535,15.54,15.53,10.25,10.25,10.25,28.9,28.7,2,28.799999999999997,35.51
winter,weekend,night,1.2495580706894795,1.2495580706894795,1.2495580706894795,45.623447,45.623447,45.623447,13.786727,13.786727,13.786727,26.61,26.61,26.61,115.7,115.7,115.7,41.3,41.3,41.3,43.23,43.23,43.23,1014.72,1014.72,1014.72,13.52,13.52,13.52,4.62,4.62,4.62,2.4,2.4,1,2.4,5.43
winter,weekend,morning,-0.07375517548209386,-0.07375517548209386,-0.07375517548209386,45.623473,45.623473,45.623473,13.787145,13.787145,13.787145,30.47,30.47,30.47,79.92,79.92,79.92,28.8,28.8,28.8,46.37,46.37,46.37,1013.57,1013.57,1013.57,11.0,11.0,11.0,4.69,4.69,4.69,2.8,2.8,1,2.8,7.47
winter,weekend,morning,0.6449501051272291,0.6449501051272291,0.6449501051272291,45.623422,45.623422,45.623422,13.786872,13.786872,13.786872,30.89,30.89,30.89,97.19,97.19,97.19,20.1,20.1,20.1,44.3,44.3,44.3,1012.77,1012.77,1012.77,12.48,12.48,12.48,5.87,5.87,5.87,4.3,4.3,1,4.3,13.08
winter,weekend,morning,1.4917035400300207,1.4917035400300207,1.4917035400300207,45.623448,45.623448,45.623448,13.787235,13.787235,13.787235,30.11,30.11,30.11,81.99,81.99,81.99,25.7,25.7,25.7,44.39,44.39,44.39,1011.79,1011.79,1011.79,13.38,13.38,13.38,7.25,7.25,7.25,6.6,6.6,1,6.6,11.9
winter,weekend,morning,2.3418197716235105,2.3418197716235105,2.3418197716235105,45.623495,45.623495,45.623495,13.78772,13.78772,13.78772,41.19,41.19,41.19,79.4,79.4,79.4,29.4,29.4,29.4,43.58,43.58,43.58,1010.0,1010.0,1010.0,14.6,14.6,14.6,8.69,8.69,8.69,7.4,7.4,1,7.4,9.93
winter,weekend,morning,3.19019860377094,3.193218020598264,3.187439586234572,45.62348733333334,45.62351,45.623457,13.787393666666667,13.787833,13.786633,12.410000000000002,18.21,2.52,91.96333333333332,121.02,74.56,24.23333333333333,30.4,19.9,43.16,43.17,43.15,1007.5233333333332,1007.62,1007.42,15.686666666666667,15.69,15.68,9.520000000000001,9.56,9.5,5.6,4.8,3,5.066666666666666,8.27
winter,weekend,afternoon,3.4742409124020823,3.4742409124020823,3.4742409124020823,45.623492,45.623492,45.623492,13.788013,13.788013,13.788013,27.13,27.13,27.13,73.51,73.51,73.51,35.8,35.8,35.8,42.37,42.37,42.37,1005.86,1005.86,1005.86,16.29,16.29,16.29,9.94,9.94,9.94,5.9,5.9,1,5.9,6.61
winter,weekend,afternoon,4.511178749974753,4.515761153645311,4.506596346304194,45.6235075,45.623547,45.623468,13.786964000000001,13.787438,13.78649,23.945,25.04,22.85,106.19,131.48,80.9,30.75,32.0,29.5,47.79,47.79,47.79,1004.98,1005.05,1004.91,15.545,15.55,15.54,8.469999999999999,8.5,8.44,17.6,16.0,2,16.8,8.49
winter,weekend,afternoon,4.365227400725671,4.365227400725671,4.365227400725671,45.623491,45.623565,45.623417,13.787547499999999,13.788088,13.787007,25.049999999999997,26.56,23.54,77.775,83.2,72.35,21.0,23.7,18.3,48.55,48.55,48.55,1004.235,1004.32,1004.15,15.14,15.14,15.14,7.69,7.69,7.69,18.3,16.4,2,17.35,11.03
winter,weekend,afternoon,5.255144619160811,5.25643714535057,5.253852092971053,45.6234695,45.623502,45.623437,13.7872355,13.787738,13.786733,21.345,23.08,19.61,96.03999999999999,113.1,78.98,26.6,29.3,23.9,55.675,55.68,55.67,1002.12,1002.19,1002.05,13.98,13.98,13.98,6.970000000000001,7.0,6.94,25.8,19.7,2,22.75,9.2
winter,weekend,evening,5.696694951671572,5.696694951671572,5.696694951671572,45.6235,45.6235,45.6235,13.78771,13.78771,13.78771,36.8,36.8,36.8,78.58,78.58,78.58,25.3,25.3,25.3,61.71,61.71,61.71,1000.73,1000.73,1000.73,12.87,12.87,12.87,6.75,6.75,6.75,0.5,0.5,1,0.5,16.49
winter,weekend,evening,5.383412594107907,5.383412594107907,5.383412594107907,45.623462,45.623462,45.623462,13.786942,13.786942,13.786942,24.8,24.8,24.8,88.93,88.93,88.93,28.1,28.1,28.1,61.18,61.18,61.18,999.84,999.84,999.84,12.67,12.67,12.67,6.94,6.94,6.94,0.8,0.8,1,0.8,20.53
winter,weekday,morning,-3.389034494556923,-3.389034494556923,-3.389034494556923,45.623623,45.623623,45.623623,13.786378,13.786378,13.786378,26.48,26.48,26.48,131.03,131.03,131.03,38.8,38.8,38.8,28.8,28.8,28.8,1022.51,1022.51,1022.51,14.55,14.55,14.55,11.5,11.5,11.5,3.2,3.2,1,3.2,1.09
winter,weekday,morning,-3.0750159201359732,-3.0680785748699133,-3.0819532654020336,45.623466,45.62353,45.623402,13.7874345,13.788182,13.786687,27.76,32.02,23.5,95.825,117.76,73.89,49.45,53.7,45.2,25.055,25.06,25.05,1023.35,1023.44,1023.26,17.095,17.1,17.09,12.81,12.81,12.81,5.9,5.3,2,5.6,1.0
winter,weekday,afternoon,-3.132654344299782,-3.132654344299782,-3.132654344299782,45.6235315,45.623568,45.623495,13.787104,13.787713,13.786495,25.53,30.32,20.74,103.37,127.89,78.85,52.6,56.1,49.1,23.46,23.46,23.46,1023.325,1023.4,1023.25,18.07,18.07,18.07,13.19,13.19,13.19,4.5,4.1,2,4.3,1.0
winter,weekday,afternoon,-3.365742909624154,-3.365742909624154,-3.365742909624154,45.6234,45.6234,45.6234,13.786948,13.786948,13.786948,28.5,28.5,28.5,100.63,100.63,100.63,56.5,56.5,56.5,22.84,22.84,22.84,1023.89,1023.89,1023.89,18.22,18.22,18.22,12.81,12.81,12.81,4.0,4.0,1,4.0,1.9
winter,weekday,afternoon,-3.153456525276142,-3.153456525276142,-3.153456525276142,45.623423,45.623423,45.623423,13.787178,13.787178,13.787178,43.56,43.56,43.56,83.45,83.45,83.45,46.3,46.3,46.3,23.75,23.75,23.75,1025.44,1025.44,1025.44,17.85,17.85,17.85,12.19,12.19,12.19,5.0,5.0,1,5.0,1.52
winter,weekday,afternoon,-3.100986955190181,-3.099424501013113,-3.1025494093672488,45.6234745,45.623507,45.623442,13.7872385,13.787802,13.786675,16.64,22.13,11.15,95.37,118.55,72.19,43.4,46.8,40.0,24.975,24.98,24.97,1026.45,1026.51,1026.39,17.115000000000002,17.12,17.11,11.219999999999999,11.25,11.19,6.3,5.7,2,6.0,1.21
winter,weekday,afternoon,-3.020435245414859,-3.020435245414859,-3.020435245414859,45.623472,45.623472,45.623472,13.787572,13.787572,13.787572,32.0,32.0,32.0,78.21,78.21,78.21,44.2,44.2,44.2,26.51,26.51,26.51,1027.08,1027.08,1027.08,16.27,16.27,16.27,10.75,10.75,10.75,6.1,6.1,1,6.1,3.54
winter,weekday,evening,-2.7297075822732606,-2.7297075822732606,-2.7297075822732606,45.623497,45.623497,45.623497,13.786563,13.786563,13.786563,30.63,30.63,30.63,128.37,128.37,128.37,43.8,43.8,43.8,28.4,28.4,28.4,1027.06,1027.06,1027.06,15.53,15.53,15.53,9.94,9.94,9.94,6.4,6.4,1,6.4,4.35
winter,weekday,evening,-2.466705454801956,-2.466705454801956,-2.466705454801956,45.62343,45.62343,45.62343,13.786905,13.786905,13.786905,23.84,23.84,23.84,100.79,100.79,100.79,54.7,54.7,54.7,29.75,29.75,29.75,1027.37,1027.37,1027.37,15.11,15.11,15.11,9.56,9.56,9.56,6.4,6.4,1,6.4,3.48
winter,weekday,morning,-4.958104189177235,-4.958104189177235,-4.958104189177235,45.623575,45.623575,45.623575,13.786472,13.786472,13.786472,26.15,26.15,26.15,304.35,304.35,304.35,46.2,46.2,46.2,30.35,30.35,30.35,1030.08,1030.08,1030.08,11.94,11.94,11.94,9.69,9.69,9.69,2.0,2.0,1,2.0,2.86
winter,weekend,morning,3.867766208786112,3.867766208786112,3.867766208786112,45.623462,45.623462,45.623462,13.786723,13.786723,13.786723,27.52,27.52,27.52,104.68,104.68,104.68,46.6,46.6,46.6,57.36,57.36,57.36,1023.36,1023.36,1023.36,12.04,12.04,12.04,8.44,8.44,8.44,8.5,8.5,1,8.5,4.69
winter,weekend,morning,3.711945956326044,3.711945956326044,3.711945956326044,45.623565,45.623565,45.623565,13.786443,13.786443,13.786443,30.13,30.13,30.13,131.33,131.33,131.33,43.4,43.4,43.4,52.07,52.07,52.07,1023.54,1023.54,1023.54,13.35,13.35,13.35,7.94,7.94,7.94,8.9,8.9,1,8.9,8.18
winter,weekday,night,-0.1663955291084216,-0.1604952936214766,-0.1722957645953666,45.6235395,45.623587,45.623492,13.786999,13.787588,13.78641,25.16,27.52,22.8,104.58,130.35,78.81,41.4,47.8,35.0,67.685,67.75,67.62,1025.1950000000002,1025.25,1025.14,5.33,5.35,5.31,3.84,3.87,3.81,4.4,4.3,2,4.35,10.11
winter,weekday,morning,1.4710238947581487,1.4948873625716181,1.447160426944679,45.623505,45.623548,45.623462,13.7873025,13.788055,13.78655,30.955000000000002,35.13,26.78,99.22,124.92,73.52,53.2,55.1,51.3,43.864999999999995,43.94,43.79,1026.305,1026.38,1026.23,13.54,13.54,13.54,10.16,10.19,10.13,6.1,5.2,2,5.65,10.15
winter,weekday,morning,3.329421275134714,3.329421275134714,3.329421275134714,45.623398,45.623398,45.623398,13.787227,13.787227,13.787227,32.71,32.71,32.71,80.66,80.66,80.66,55.9,55.9,55.9,40.99,40.99,40.99,1026.49,1026.49,1026.49,16.65,16.65,16.65,13.62,13.62,13.62,11.6,11.6,1,11.6,11.37
winter,weekday,morning,5.755072461782854,5.755072461782854,5.755072461782854,45.623475,45.623475,45.623475,13.787018,13.787018,13.787018,28.48,28.48,28.48,80.92,80.92,80.92,20.7,20.7,20.7,42.73,42.73,42.73,1025.71,1025.71,1025.71,18.68,18.68,18.68,15.0,15.0,15.0,10.2,10.2,1,10.2,20.87
winter,weekday,afternoon,6.495695060171622,6.497423738248363,6.49396638209488,45.6233625,45.623417,45.623308,13.78746,13.788042,13.786878,26.36,29.48,23.24,91.1,107.5,74.7,44.75,48.8,40.7,42.045,42.05,42.04,1025.355,1025.44,1025.27,19.76,19.76,19.76,15.345,15.38,15.31,9.8,9.4,2,9.600000000000001,21.13
winter,weekday,afternoon,6.625265156539684,6.625265156539684,6.625265156539684,45.623383,45.623383,45.623383,13.787082,13.787082,13.787082,27.72,27.72,27.72,82.82,82.82,82.82,33.7,33.7,33.7,43.76,43.76,43.76,1025.52,1025.52,1025.52,19.26,19.26,19.26,13.88,13.88,13.88,11.1,11.1,1,11.1,14.51
winter,weekday,afternoon,6.637885919013986,6.639498658026448,6.636273180001524,45.6235005,45.623548,45.623453,13.7873085,13.787862,13.786755,24.35,29.35,19.35,93.09,108.77,77.41,35.2,38.6,31.8,48.86,48.87,48.85,1025.855,1025.93,1025.78,17.515,17.52,17.51,11.69,11.69,11.69,11.4,11.1,2,11.25,13.1
winter,weekday,afternoon,5.562787243389197,5.562787243389197,5.562787243389197,45.623363,45.623363,45.623363,13.787107,13.787107,13.787107,26.8,26.8,26.8,82.36,82.36,82.36,34.0,34.0,34.0,50.49,50.49,50.49,1025.95,1025.95,1025.95,15.83,15.83,15.83,10.56,10.56,10.56,18.8,18.8,1,18.8,16.07
winter,weekday,evening,4.328847872337208,4.334736205280749,4.322959539393668,45.62348849999999,45.623535,45.623442,13.786976500000002,13.78748,13.786473,26.095,28.04,24.15,105.86,132.32,79.4,28.85,33.9,23.8,48.519999999999996,48.54,48.5,1026.1999999999998,1026.28,1026.12,15.11,15.11,15.11,10.06,10.06,10.06,15.6,14.8,2,15.2,25.51
winter,weekday,evening,3.5728246525463994,3.5728246525463994,3.5728246525463994,45.62341,45.62341,45.62341,13.787087,13.787087,13.787087,26.04,26.04,26.04,85.42,85.42,85.42,47.1,47.1,47.1,47.64,47.64,47.64,1026.87,1026.87,1026.87,14.57,14.57,14.57,9.63,9.63,9.63,17.2,17.2,1,17.2,28.86
